title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
DevSecOps Architect,Third Eye Consulting Services & Solutions LLC.,https://www.dice.com/job-detail/3f5618bf-9ebf-4dbf-b7f3-35788d0e1e39,"Position: DevSecOps ArchitectLocation: Columbus, OHDuration: Long term Job Description: Bachelor's Degree in related field or equivalent work experience - Required10+ years of relevant enterprise-wide architecture, including but not limited to the Application / DevSecOps technologies listed below. - RequiredDeep understanding of various aspects of Application / DevSecOps capabilities listed below. - RequiredExperience in directing and mentoring other architects in the team and across the organiz","Hybrid in Columbus, Ohio",06/08/2025,5d ago,Contract,Depends on Experience,Easy Apply,Pending
Product Manager,"Cogent IBS, Inc",https://www.dice.com/job-detail/73012979-0cd2-48c8-a3dd-9fe026006fcf,"Job Title: Sr. Product Manager within AI/ML Group (Only Local to TX and Oil and Gas experience required) Type of hire: 6+ Months Location: Houston, TX (Onsite) Years of experience required: 12+ years Description: The Product Owner will lead the development and delivery of products, ensuring alignment with business goals and user needs. They will act as the liaison between stakeholders and the development team, ensuring that the Agile process runs smoothly and that the product backlog is prioriti","Houston, Texas",06/08/2025,2d ago,Contract,$60 - $70,Easy Apply,Pending
(W2 Contract)- Release Engineer,Trident Consulting Inc.,https://www.dice.com/job-detail/f711b80f-ad24-4653-a60a-fac80dfe3385,"Trident Consulting, one of the fastest-growing IT staffing and services firms in the nation. We are currently seeking a ""Release Engineer"" for one of our industry leading clients. Please find additional details about the role below: Role: Release Engineer Location: Concord, CA/ Atlanta, GA (Hybrid) Duration: W2 Contract Required Technical Skills: Build and Release Automation: Expertise in automating build and deployment processes across multiple environments, including running automated tests.Az","Atlanta, Georgia",06/08/2025,2d ago,Contract,Depends on Experience,Easy Apply,Pending
Java Technical Architect- FullStack - Fully Onsite- Locals to Piscataway Only,SmartIMS Inc.,https://www.dice.com/job-detail/7325fc5c-9af1-4da1-a80f-c7d7bde9b652,"Need Technical Architect- Avoid applying if you are developers 5 Days onsite in Piscataway, NJ. Title: Java Full Stack Technical Architect Key Responsibilities: Define and govern the technical architecture for full-stack enterprise platforms using Java,Spring Boot, Angular, and microservices Lead the end-to-end solution design, including orchestration layers, integration frameworks,and mapping logic Architect and implement multi-tenant, cloud-native solutions using AWS, Kubernetes, andcontaineri","Piscataway, New Jersey",06/08/2025,2d ago,"Contract, Third Party",Depends on Experience,Easy Apply,Pending
AI Software Engineer,Boston Associate Software Systems,https://www.dice.com/job-detail/a68d5d8e-3329-4716-9c3b-902a0e17f90c,"Ensure that AI-generated code adheres to organizational coding standards and best practices. Develop and maintain best practices for using AI-powered tools in software development, ensuring security, compliance, and efficiency. Familiarity with Generative AI models (e.g., GPT, Codex) and their applications in software development. Experience with GitHub Copilot or similar AI-powered coding tools. Bachelor s degree in computer science, Software Engineering, or a related field.8+ years of Strong p","Phoenix, Arizona",06/08/2025,3d ago,Contract,Depends on Experience,Easy Apply,Pending
AI Integration developer,Unique System Skills LLC,https://www.dice.com/job-detail/e260d221-e3ae-481b-b18c-1bba9fea0a87,"Summary: Join the Compliance & Privacy team as a technical lead focused on AI agent development and automation. You'll help design, build, and deploy intelligent tools that support compliance workflows and enhance employee experience. Key Responsibilities: Develop and maintain AI-powered tools using Microsoft AI platforms (e.g., Azure OpenAI, AI Studio, AI Search, or Azure AI Foundry)Support model tuning and prompt optimization for internal use casesBuild automation workflows using Azure Logic A","San Jose, California",06/08/2025,5d ago,Contract,$20 - $40,Easy Apply,Pending
Senior AI Architect,MRoads,https://www.dice.com/job-detail/8d779cf4-dbb6-40ab-b418-39dc8f7f7e54,"Bethesda-Chevy Chase, MD OR Remote Job Responsibilities Design and build AI-powered messaging solutions leveraging large language models (LLMs) and AI agents. Provide architectural guidance for integrating AI solutions into Good Automated Manufacturing Practice (GXP) interfaces. Establish AI design principles to ensure coherent user experiences and effective AI responses. Collaborate closely with engineering and product teams to ensure alignment on AI architecture and integration standards. Requ","Chevy Chase, Maryland",06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
Cloud Security Architect (Google Cloud Platform/AWS) with AI Security/Cyber Security (banking exp) - Remote,Emergere Technologies,https://www.dice.com/job-detail/b82b1fd4-5343-48cb-b1fe-c013e2bf6782,"Role: Cloud Security Architect (Google Cloud Platform/AWS) with AI Security/Cyber Security (banking exp) Location: Dallas, TX (Remote) Duration: Long term Key Skills: Cloud Security Architect (Google Cloud Platform/AWS) with AI Security/Cyber Security (banking exp)Agentic AI, Google Vertex AI,Hands on security, large scale distributing system, payment systemsGeneral cloud Security, cyber security, network security with cloud Description In this role, you will join one of the most progressive T",Remote,06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
Cloud Security Architect (Google Cloud Platform/AWS) with AI Security,Emergere Technologies,https://www.dice.com/job-detail/650b061e-e7db-4aa2-8309-74a353e250c1,"Job Title: *Cloud Security Architect (Google Cloud Platform/AWS) with AI SecurityLocation: Remote Duration: 12 + MonthsTotal Experience: 12+ YearsC2CMust Have: AI Security/Cyber Security (Banking exp)Agentic AI, Google Vertex AI,Hands on security, large scale distributing system, payment systemsGeneral cloud Security, cyber security, network security with cloud ROLEIn this role, you will join one of the most progressive Technology Risk teams in the industry which continues to push the developmen",Remote,06/08/2025,3d ago,Contract,Depends on Experience,Easy Apply,Pending
Gen AI Architect,"Compusoft Integrated Solutions, Inc.",https://www.dice.com/job-detail/5e040787-7255-4306-ab43-eca3f640aecd,"Should have overall 15+ years and minimum 5 years in AI. Should have hands on experience in AWS, Gen AI, Prompt Engineering. Exposure to Agentic AI will be an advantage. Awareness in AI area is mandatory","Hybrid in Boston, Massachusetts",06/08/2025,Yesterday,"Contract, Third Party",Depends on Experience,Easy Apply,Pending
AI-Governance Manager,"Cogent IBS, Inc",https://www.dice.com/job-detail/036e6fc9-1ab7-400a-bed5-fe7b78044746,"Job Description: Experience in Technology Governance, risk management or compliance roles, with at least 2 years focused on AI or advanced analytics governance.",Remote,06/08/2025,2d ago,"Full-time, Third Party",$40+,Easy Apply,Pending
"Project Manager (Generative AI, Chatbot)","Radiant System, Inc",https://www.dice.com/job-detail/fb65f7f4-551a-48ee-8fc3-80a1ae2ea341,"We are seeking an experienced Project Manager to lead the implementation of a Generative AI chatbot on the Salesforce platform. The ideal candidate will have a strong background in project management, excellent communication skills, and a keen interest in leveraging technology to enhance customer experience. Familiarity with AgentForce and experience in AI chatbot implementations will be advantageous. You will be responsible for driving project success, coordinating cross-functional teams, and e","Hybrid in Plainsboro Township, New Jersey",06/08/2025,2d ago,Contract,Depends on Experience,Easy Apply,Pending
UX AI Designer,"Axiom Global Technologies, Inc.",https://www.dice.com/job-detail/b874fe07-3cff-4387-8dcb-4c77b0935415,"Role: UX AI DesignerDuration: 10 12+ Months | Long-Term Contract We're seeking experienced UX Designers with a passion for AI-driven experiences to help shape the future of intelligent design. You ll join a project focused on seamlessly integrating AI into real-world workflows making it feel less like a tool and more like a natural extension of thought. What You ll Do: Conduct user and stakeholder research to uncover needs and opportunities Design intuitive user journeys, flows, and AI-enhanced",Remote,06/08/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Pending
"Fully Remote - Immediate interviews for Technical Program Manager - AI, data-driven - Long term contract",Accion Labs,https://www.dice.com/job-detail/447e0c3d-a3ef-45a8-a6b8-fcb133a9f7ae,"Fully Remote - Immediate interviews for Technical Program Manager - AI, data-driven - Long term contract Technical Program Manager AI Delivery Lead multiple, complex client initiatives, ensuring on-time and high-quality IT project delivery. Oversee planning, implementation, and strict adherence to project timeframes. Hold team members accountable for deliverables; maintain product roadmap and sprint board. Document and communicate risks/barriers to delivery. Partner with Product Owners/Managers",Remote,06/08/2025,Yesterday,"Third Party, Contract",Depends on Experience,Easy Apply,Pending
Product Manager AI (Artificial Intelligence),INUIX Consulting,https://www.dice.com/job-detail/cf94d327-cbfe-4c2e-a365-3b83967830f6,"What you ll doPartner with business stakeholders to understand current and future needs to ensure that Partner workflows to be migrated supports updated selling motions on target business applications, including implications for end to end back-office processes.Provide AI thought leadership by identifying areas where AI can materially transform the transactional digital-human interactions. Define innovative solutions that enhance the Partner platform sales and support processes.Stay updated on t","Austin, Texas",06/08/2025,3d ago,"Third Party, Contract",$60 - $70,Easy Apply,Pending
AI Governance Manager,Aroha Technologies,https://www.dice.com/job-detail/76788017-25b1-41e0-a877-9459d0de9695,"Job Title: AI Governance Manager. Job Location: Remote. Job Description: Experience in Technology Governance, risk management or compliance roles, with at least 2 years focused on AI or advanced analytics governance.",No location provided,06/08/2025,Today,Third Party,$60,Easy Apply,Pending
Data scientist with AI and Python(W2 Contract),Donato Technologies Inc,https://www.dice.com/job-detail/bd7e48d4-1e3a-44f1-9bbd-be83fb0264af,"Job Title: Data Scientist with AI & Python Job Location: Jersey City, NJ Job Duration:12+ months Skill Percentage: Data science: 40%AI: 30%Python: 30%Need someone has done retrieval augmentation generation on gpt will be useful for AI role","Jersey City, New Jersey",06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
AI Engineer,CICD Global,https://www.dice.com/job-detail/764f0763-324b-4896-ae55-d0c8e915097d,"AI Engineer Location: Charlotte, NC (3 days onsite 2 days remote) Must Have: AI Engineer (java or python or C#) As a Software Engineer, you will: Design, development, testing, and implementation of applications and system components, tools, utilities, models, simulations, and analytics.Resolve intricate coding, testing, and escalated platform issues of a technically challenging nature.Collaborate and influence professionals at all levels, including managers, to achieve project and organizational","Hybrid in Charlotte, North Carolina",06/08/2025,2d ago,Contract,Up to $70,Easy Apply,Pending
GEN AI Architect,Compsciprep LLC,https://www.dice.com/job-detail/0f2aac74-6fb8-4eb5-835a-7f594937d689,"Job Title: GEN AI Architect Location: Plano, TX, (Onsite) Years of Experience: 10-15 Years Job Summary: We are seeking a highly skilled GEN AI Architect with extensive experience in designing and deploying AI powered agents and architectures. The ideal candidate will have a strong background in large language models (LLMs) and a proven track record of implementing scalable AI solutions that align with business objectives. This role requires a blend of technical expertise, strategic thinking, an","Hybrid in Plano, Texas",06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
AI Engineer (java or python or C#),Hirextra,https://www.dice.com/job-detail/c87296c3-48b0-40fb-b49f-84300975c69e,"Job Description As a Software Engineer, you will: Design, development, testing, and implementation of applications and system components, tools, utilities, models, simulations, and analytics.Resolve intricate coding, testing, and escalated platform issues of a technically challenging nature.Collaborate and influence professionals at all levels, including managers, to achieve project and organizational objectives.Lead the team to achieve established goals and objectives. The ideal candidate wil","Charlotte, North Carolina",06/08/2025,2d ago,Contract,$65 - $75,Easy Apply,Pending
AI Governance Manager,UNICOM TECHNOLOGIES INC,https://www.dice.com/job-detail/b2603484-b1c4-4bac-b661-6da62b093542,"Job Title: AI Governance Manager Job Location: Remote. Rate: $64 on W2/$75 on C2C Client: IBM Job Description: Experience in Technology Governance, risk management or compliance roles, with at least 2 years focused on AI or advanced analytics governance.",No location provided,06/08/2025,Today,"Full-time, Part-time, Third Party, Contract",USD 70-70,Easy Apply,Pending
Java Developers with AI experience,SBS Corp.,https://www.dice.com/job-detail/cbd71f5e-2465-4e68-bc27-ef4bb34d333b,One of our client is looking for Java Developers with some AI experience. Reach me at,"Dallas, Texas",06/08/2025,2d ago,"Contract, Third Party",,Easy Apply,Pending
AI Enablement Engineer,Korn Ferry,https://www.dice.com/job-detail/e60f69f6-4175-4656-9f73-7dd59193ef3f,"AI Solutions Consultant - Contract (Remote) ($65-$80hr W2) Supporting Korn Ferry's client, a global PE firm focused on SaaS portfolio companies Role Summary: Join a fast-paced team delivering AI-driven solutions across investment, finance, HR, legal, and IT functions. This fully remote contract role focuses on building intelligent copilots and automation tools using Microsoft and OpenAI technologies. Key Responsibilities: Develop copilots and AI tools using Power Platform, Azure AI, and OpenAI",Hybrid in Queensland,06/08/2025,Today,Contract,$65.00 - $80.00 per hour,Easy Apply,Pending
AI Recruiter,Pro Integrate,https://www.dice.com/job-detail/3aebe5c6-23ca-4ad1-9ce9-39c19ba6f8ce,"Hi, Hope you are doing good Talent Acquisition Partner Location: WA, NV, FL, OR (Redmond, WA/ NYC, NY/ Las Vegas NV/ Orlando FL/ Bevatron, OR) Duration: long term The Talent Acquisition Partner is responsible for driving recruitment efforts, They set up campaigns to attract new talent and qualification methods for determining candidate suitability. The Talent Acquisition Partner interviews candidates and negotiates rates with them according to project needs. Some management experience requi",Florida,06/08/2025,Today,Contract,,Easy Apply,Pending
Agentic AI UX Engineer(CONSTRUCTION),VISION INFOTECH INC.,https://www.dice.com/job-detail/dbcca150-011d-4fdc-954d-7d9e8cbf71fb,"Hi, Hope you're doing well!! Please find the requirement below. If you find yourself comfortable with the requirement please reply back with your updated resume or call me back at Position Agentic AI UX Engineer Location Watsonville, CA, or Houston, TX (Hybrid) Duration 6+ Months Client won't be able to sponsor any visa Construction experience Overview: We are looking for a passionate and energetic Agentic AI UX Engineer to help shape the future of user experiences powered by agentic AI","Watsonville, California",06/08/2025,Yesterday,"Contract, Third Party",$DOE,Easy Apply,Pending
AI Engineer,Global Applications Solutions,https://www.dice.com/job-detail/b4d83a5f-323b-4260-96b6-14ad2925b318,"Role: AI Engineer Experience: 8 10 years in application development with a strong background in the Go-To-Market (GTM) domain Duration: 12+ months Location: Remote (PST hours) | Client HQ: Santa Clara, CA Rate: This role is being shared with multiple vendors, so we are looking for the most competitive rates for each candidate. Speed is also a key priority. Key Requirements: Experience developing on the ServiceNow platformFamiliarity with AIA Studio for low-code AI workflowsExpertise in Agentic",Remote,06/08/2025,Yesterday,"Contract, Third Party",Depends on Experience,Easy Apply,Pending
GEN AI Architect,Kodeva LLC,https://www.dice.com/job-detail/fed80533-4c04-443f-a712-07c362905dbf,"Job Title: GEN AI Architect Location: Plano, TX Onsite Duration 12 months Mandatory Skills: Hands on experience in designing and deploying AI powered agents and multi agent architectures. Expertise in Large Language Models (LLMs) such as GPT, BERT, and Llama. Proficiency in AI frameworks like TensorFlow, PyTorch, and Hugging Face. Strong knowledge of retrieval augmented generation (RAG) and vector databases (e.g., Vector DBs). Experience with cloud AI services (Azure Cognitive Services) and cont","Plano, Texas",06/08/2025,Yesterday,"Third Party, Contract",Depends on Experience,Easy Apply,Pending
Technical Project Manager + Pencil AI in New York City,Apex 2000,https://www.dice.com/job-detail/ef2cb84a-6e8e-43d8-879e-35fe5b14ede3,"Hello This is Prasad from Apex-2000. We have a job position for Technical Project Manager. The End client is not mentioned Yet. The Implementing Company is Infosys. Contract based job. Onsite/Hybrid in New York City, NY JD: Key Responsibilities: Partner with business/brand leadership to define objectives, identify stakeholders, and establish a communication strategy. Facilitate cross-functional collaboration across IT, brand partners, and the vendor, providing regular status updates on Pencil's","Hybrid in New York, New York",06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
ONSITE: AI Open Shift Consultant,Conch Technologies,https://www.dice.com/job-detail/f50732ab-e2c6-4eba-adfd-3fd859f69464,"Hi Title : AI Open Shift Consultant Location : New Jersey (5 Day's Onsite) Duration : 12 Months Contract Duration : Experience: 10+ Years someone has done retrieval augmentation generation on gpt will be useful for AI role AI OpenShift and someone has done retrieval augmentation generation on gpt will be useful for AI role With Regards, Chanakya Bhadrachalam Sr. IT Recruiter Desk: EmaiL:","Jersey City, New Jersey",06/08/2025,Yesterday,Contract,,Easy Apply,Pending
AI Open Shift Consultant - Only W2,Info Dinamica Inc,https://www.dice.com/job-detail/d237a0df-d7a8-4dcd-9e02-34c01e68841d,Role: AI Open Shift Consultant Location: New Jersey - 5 Day's Onsite Only W2 Experience: 10+ Years someone has done retrieval augmentation generation on GPT will be useful for AI role AI OpenShift and someone has done retrieval augmentation generation on GPT will be useful for AI role,"Jersey City, New Jersey",06/08/2025,Yesterday,Contract,,Easy Apply,Pending
AI Open Shift Consultant,Donato Technologies Inc,https://www.dice.com/job-detail/ae0da5e2-98ec-4b60-8a8c-d85bf3f2eaaf,"Job Title: AI Open Shift Consultant Job Location: Jersey City, NJ Years of Experience: 10 Job Description: Someone has done retrieval augmentation generation on GPT, which will be useful for the AI role Must Have Skill: AI OpenShift and someone has done retrieval augmentation generation on gpt will be useful for AI role","Jersey City, New Jersey",06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
AI Open Shift Consultant (Onsite),InfiCare Technologies,https://www.dice.com/job-detail/684f0b89-17d2-4628-902f-f516fee995dd,Job Title: AI Open Shift Consultant Location: New Jersey (5 days Onsite) Duration: 12+ Months Experience: 10+ Years Must have skill:- AI OpenShift and someone has done retrieval augmentation generation on gpt will be useful for AI role Detailed JD Someone has done retrieval augmentation generation on gpt will be useful for an AI role.,"Jersey City, New Jersey",06/08/2025,Yesterday,"Third Party, Contract",,Easy Apply,Pending
"Data science graduate with AI and Python- Jersey City, NJ","Lorven Technologies, Inc.",https://www.dice.com/job-detail/d8b35585-7140-4486-8f3a-20df36da3aa8,"I hope you are doing well, Please share your updated profile if you are interested in the below role. Our client seeks an Data Scientist for a Long Term project in Jersey City, NJ . Below is the detailed requirement Title: Data Scientist Location : Jersey City, NJ Duration: Contract (12 Months) Job Description: Bachelor's degree preferably in Computer Science, Information technology, Computer Engineering, or related IT discipline or equivalent experience with 12+ Minimum Experience Data scienc","Jersey City, New Jersey",06/08/2025,Yesterday,Contract,,Easy Apply,Pending
Full-Stack Mobile App Developer (React JS + AI),Omega Hires,https://www.dice.com/job-detail/b091c45b-7796-4627-815b-6d68aefe3257,Job Title: Full-Stack Mobile App Developer (React JS + AI) Location: Remote Experience: 5+ Years Job Description: We are seeking experienced Full-Stack Mobile App Developers with strong skills in React JS and AI technologies. The ideal candidate will have hands-on experience developing AI-powered applications and integrating AI services into mobile solutions. Required Skillset: React JS (Mobile & Web) AI Development with: Copilot Studio / Azure AI Foundry Agentic AI and AI Agents Integration wi,Remote,06/08/2025,2d ago,"Contract, Third Party",Depends on Experience,Easy Apply,Pending
Hybrid Contract Role of Automation QA's (Speech to Text/AI/IVR/Hammer on Demand) in Hratford CT,Intone Networks Inc.,https://www.dice.com/job-detail/ef345807-d68c-4801-ad12-8f59bb078646,"Position: Automation QA's (Speech to Text/AI/IVR/Hammer on Demand) Location: Hartford, CT(Hybrid-2 days onsite 3 Days Remote) Duration:12+Months Contract Job description: Key Responsibilities: Ability to create, execute and automate complex functional and regression test scenarios to avoid leaked defects. Ensure test coverage and execution of test cases that exercise all critical inter-system integration points. Accountable for initiatives of high complexity, high risk, and high visibility; h","Hartford, Connecticut",06/08/2025,Today,"Contract, Third Party",$$70/hr on C2C,Easy Apply,Pending
AI Engineer,Aaditus,https://www.dice.com/job-detail/13c6970d-06cb-4851-9d34-e12bde2f1d42,"Role: AI Engineer Location: Charlotte, NC ( 3 days onsite 2 days remote) Must Have: AI Engineer (java or python or C#) As a Software Engineer, you will: Design, development, testing, and implementation of applications and system components, tools, utilities, models, simulations, and analytics. Resolve intricate coding, testing, and escalated platform issues of a technically challenging nature. Collaborate and influence professionals at all levels, including managers, to achieve project and o","Charlotte, North Carolina",06/08/2025,Yesterday,Contract,,Easy Apply,Pending
ONSITE: Data science graduate with AI and Python,Conch Technologies,https://www.dice.com/job-detail/912980d4-d4e4-492f-a558-443f7eda8bb1,"Hi Title : Data science graduate with AI and Python Location : New Jersey (5 Day's Onsite) Duration : 12 Months Contract Experience: 8+ Years Data science: 40% AI: 30% Python: 30% With Regards, Chanakya Bhadrachalam Sr. IT Recruiter Desk: EmaiL:","Jersey City, New Jersey",06/08/2025,Yesterday,Contract,,Easy Apply,Pending
CPQ SAP AI Data Analyst - Lead Level,Vega Consulting Solutions,https://www.dice.com/job-detail/902e4fe1-0348-4b8c-8ab7-866242d050ac,"Vega is hiring! Senior Data Analyst with a Strong CPQ SAP/Solomon experience for a fully remote, contract opportunity with a great client. SAP AI is highly preferred. Job Description: Lead Data Analyst reporting to the Director of Advance Client Services. The candidate will work on varying tasks surrounding recurring monthly revenue (RMR) efforts. The selected consultant will analyze the organization's current business RMR processes and data to identify areas for improvement and cost efficie",Remote,06/08/2025,2d ago,Contract,Depends on Experience,Easy Apply,Pending
Agentic AI UX Engineer,Stellent IT LLC,https://www.dice.com/job-detail/5862859e-943d-4d8b-9904-7467619eef6c,"Agentic AI UX Engineer Watsonville, CA, Houston, TX(Hybrid) Phone and Video Long Term Job Description: This is a junior-to-mid-level role for someone interested in how people interact with AI, especially inside tools like Microsoft Word, Excel, Outlook (through Microsoft 365 Copilot). The job is part designer, part developer, and part AI experimenter. You're helping to create smart, AI-powered workflows that make people's work easier and more intuitive. Overview: We are looking for a passi","Watsonville, California",06/08/2025,Yesterday,"Contract, Third Party",,Easy Apply,Pending
AWS Python Developer Gen AI,Ryantech,https://www.dice.com/job-detail/7362df0c-559d-487c-ab1e-841ead9ad77c,"Job Title: AWS Python Developer Cloud Migration & Gen AI FocusLocation: Hybrid 3 days onsite in Reston, VA or Plano, TXInterview Requirement: Glider assessment required No 3rd party or C2C Resumes allowed for this role. This is a W2 only position. Overview:We're seeking a skilled AWS Python Developer to drive enterprise-level cloud migrations, support production environments, and integrate Generative AI tools. You ll work on infrastructure troubleshooting, performance tuning, and automation usi","Reston, Virginia",06/08/2025,3d ago,Contract,Up to $55,Easy Apply,Pending
AI Engineer (LLMs & Agents),To The New,https://www.dice.com/job-detail/fc71fb10-744e-41ba-8a25-1909f2b53fcb,"Title: AI Engineer (LLMs & Agents) Location: Remote Job Type: Contract (10+ Months) Job Description:We are looking for an experienced AI Engineer (LLMs & Agents) who is highly motivated, inherently curious, and relentlessly results-driven. Your core mission will be to deeply understand user workflows and design robust AI systems that automate those workflows using large language models and data-driven tools. This is a builder-focused role centered on software engineering excellence and rapid pro",Remote,06/08/2025,2d ago,Contract,Depends on Experience,Easy Apply,Pending
AI/Chatbot Automation QA,Techwaukee,https://www.dice.com/job-detail/c998714a-700e-42ef-a51b-e183b55d17d8,"Job DescriptionWe are seeking a dynamic and experienced Automation QA with Yava/AI/Chatbot to join our team YAVA is a cutting-edge virtual assistant designed to improve customer engagement and streamline operations and is currently available in voice and chat channels. Duration of the engagement: 12+ months Preferred location: Hartford, CT Key Responsibilities: Ability to create, execute and automate complex functional and regression test scenarios to avoid leaked defects.Ensure test coverage a","Hartford, Connecticut",06/08/2025,3d ago,"Contract, Third Party",Depends on Experience,Easy Apply,Pending
Senior Business Analyst (IVR & AI),nTech Solutions,https://www.dice.com/job-detail/a5601661-9bf1-413c-a29a-9c331de714aa,"Terms of Employment: W2 Contract-to-Hire, 6 MonthsThis position is remote. Candidates must be based in Maryland, Washington, DC, or Virginia. Overview: Are you passionate about improving customer experience through technology? We are seeking a highly analytical and communicative Senior Business Analyst to join a vital task force at a leading healthcare organization. In this role, you'll be instrumental in analyzing member interactions with IVR (Interactive Voice Response) systems, identifying o","Remote or Hybrid in Washington, District of Columbia",06/08/2025,2d ago,Contract,$45 - $50,Easy Apply,Pending
Data science graduate with AI and Python,"Tanisha Systems, Inc.",https://www.dice.com/job-detail/7433db74-ce7a-49d9-91fd-6040a7f6da5e,"Job description: - Job Summary Someone has done retrieval augmentation generation on gpt will be useful for AI role Responsibilities: Data science: 40% AI: 30% Python: 30% Additional Job Details: About Tanisha Systems, Inc. Tanisha Systems, founded in 2002 in Massachusetts-*, is a leading provider of Custom Application Development and end-to-end IT Services to clients globally. We use a client-centric engagement model that combines local on-site and off-site resources with the cost, global exper","Jersey City, New Jersey",06/08/2025,Today,"Full-time, Contract",BASED ON EXPERIENCE,Easy Apply,Pending
"CTH - Product Manager - AI & Utilities - Houston, TX",Andeo Group,https://www.dice.com/job-detail/4508f12a-2435-4f68-a981-186ae69bfbf4,"Job: Product Manager AI & Utilities Location: Houston, TX OR open to 100% Remote Term: CTH, or Long-Term Contract Interview Process: 2 Rounds - 30 minutes each. Panel - Leadership Remote: 1 2 days in the office if local to Houston, if remote they need to travel to Houston office Bi-Monthly or maybe once a quarter Project: Product Managers handle 5 7 multifaceted products at a time. Must have experience with $1M+ project budgets and working with a team of 15-20+, they do not need to be m",No location provided,06/08/2025,2d ago,"Third Party, Contract",,Easy Apply,Pending
Sr. Business Analyst (Conversation AI),Elite Technical,https://www.dice.com/job-detail/20209a1f-08b9-4e41-9db4-365cbab4d2ea,"Elite Technical is seeking a Sr. Business Analyst with extensive experience in Conversational AI analysis, research, documentation, and use case development. The Senior Business Analyst will have the responsibility to ensure that the business's need for changes to processes, policies and/or information systems are identified, understood, defined, documented and acted upon by eliciting, analyzing, documenting, validating, specifying and verifying the needs of business or user. The BA is accountab",Remote,06/08/2025,2d ago,Contract,$50,Easy Apply,Pending
"AI Engineer-Charlotte - NC, Onsite. Must have skills Langchain, LlaMA 3, Mistral, Vector Databases, Microsoft Co-pilot, Secondary: Azure open AI, Google AI, Angular/React, Python, Model Evaluation Frameworks(Ragas, Truelens) Cloud Env(Azure, AWS, Google Cloud Platform), DOcker, Kubernetes",Keylent,https://www.dice.com/job-detail/4222c512-445c-44a6-b905-fae90d3cb9cc,"Job Summary: The AI Engineer will oversee and coordinate multiple projects within the organization, ensuring alignment with business goals and objectives. With a focus on Vertex AI, DevSecOps, Agentic AI, and Langchain, the candidate will drive innovation and efficiency. This hybrid role requires a strategic thinker with 9 to 11 years of experience, capable of managing complex projects and delivering impactful results. Required Skills: Primary: Langchain, LlaMA 3, Mistral, Vector Databases, Micr","Charlotte, North Carolina",06/08/2025,4d ago,"Third Party, Contract",Depends on Experience,Easy Apply,Pending
Technical Project Manager ( Gen AI ),Conch Technologies,https://www.dice.com/job-detail/650e0dc0-1583-4e50-9780-3555dd117366,"Hi, Greetings from Conch Technologies Inc Position:Technical PM will work with GenAI team Location; Phoenix, AZ ( 5 days Onsite from Day 1 ) Duration; 12+ Months Contract Responsibilities: Collaborate / Align technical and non-technical team members to translate customer needs into world-class solutions Play a key role in bridging technical and business aspects of AI projects, ensuring that the scopes are feasible, aligned with technical capabilities' roadmap, market maturity, and targeted to","New York, New York",06/08/2025,Yesterday,Contract,,Easy Apply,Pending
Human Resource AI Recruiter,Octigo Solutions Inc,https://www.dice.com/job-detail/9e8d6d7f-73c5-4347-ab42-63499a4c3d1d,"Duties and Responsibilities Attracting, screening, and submitting suitable candidates world-wide to work in our AI data projects, both for work-from-home and onsite -house positions, and grow our global community of collaborators. Some recruiter roles will also cover full-time employee positions. Following recruiting requirements dictated by project needs, organization plans and established targets. Running campaigns to attract new talent. Working with existing recruitment channels and expanding","Hybrid in Las Vegas, Nevada",06/08/2025,Yesterday,"Contract, Third Party",Up to $30,Easy Apply,Pending
AI Systems Analyst,"V-Soft Consulting Group, Inc",https://www.dice.com/job-detail/1a28de93-9f5f-4463-abe5-a265efd0ddd0,"AI Systems Analyst (Hybrid) Primary Location: Chicago, Illinois V-Soft Consulting is currently hiring for a AI Systems Analyst for our premier client in Chicago, Illinois. Education and Skills: Bachelors degree from an accredited college or university Ten (10) years of experience supporting or developing enterprise technology solutions. Knowledge and Skills: Communication: Clear communication skills to translate complex AI concepts into business-friendly language and support decision-making.","Hybrid in Chicago, Illinois",06/08/2025,Yesterday,Contract,Depends on Experience,Easy Apply,Pending
Data Scientist with AI and Python || Onsite in New Jersey,InfiCare Technologies,https://www.dice.com/job-detail/832292e3-d2a0-47dc-bfca-b51b8d59d110,Title: Data Scientist with AI and Python Type: Long Term Contract Location: New Jersey Skills Required: Data science: 40% AI: 30% Python: 30% someone has done retrieval augmentation generation on GPT will be useful for AI role,"Jersey City, New Jersey",06/08/2025,Yesterday,"Contract, Third Party",,Easy Apply,Pending
