title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
ETL Data Engineer,Apex Systems,https://www.dice.com/job-detail/78473ab2-9f92-4eec-a37c-21af172b3567,"Job#: 2084730 Job Description: ETL Data Engineer 4 Month Contract Hybrid Dearborn, MI $50-75/HR Position Description: We are seeking a skilled Data Engineer responsible for designing, building, and maintaining robust data solutions. This includes developing data infrastructure, pipelines, and platforms to support efficient and accurate collection, storage, processing, and analysis of large volumes of data. Key Responsibilities: Collaborate with business and technology stakeholders to understan","Dearborn, Michigan",08/12/2025,Today,Full-time,USD 50.00 - 75.00 per hour,Easy Apply,Applied
Project Cost Control Consultant,Sacrum Technologies LLC,https://www.dice.com/job-detail/168116a5-204d-41f6-9275-f521fcf4a6d2,"Hybrid - 4x onsite Mon- Thurs, Fri work from home Job Summary The Cost Project Control Specialist II supports the project execution team by assisting in the development, monitoring, and control of project budgets and costs. This entry-level role focuses on cost management processes, including transforming estimates into budgets, managing commitments, handling change management, and supporting forecasting and Estimate at Completion (EAC) management. The ideal candidate is detail-oriented, analyt","Hybrid in Houston, Texas",08/18/2025,Today,Contract,$50 - $60,Easy Apply,Applied
Teradata ETL Engineer,Wavespire,https://www.dice.com/job-detail/a347db0c-d30a-46c5-97ff-a0b8029cf3de,"Design and develop Tera Data ETL jobs and data pipeline. Design, Develop and support enterprise data warehouse solutions leveraging Teradata and Teradata tools and utilities. Extracting data from various data sources, transforming, and loading it into target systems. Ensuring data quality, integrity, and consistency across different systems. Developing and maintaining data warehouses, data lakes and data mart architecture. Optimizing ETL processes for performance, scalability and reliability. SQ","Seattle, Washington",08/14/2025,Today,Full-time,,Easy Apply,Applied
Python Architect with Hands-On Coding,Sidmans,https://www.dice.com/job-detail/54b8f9c7-8dce-4d69-af07-6756bab47ffa,"Skills: Expertise in Python web development .Experience in Rest end point API (FAST or FLASK)Docker, Kubernetes.Experience with Neo 4 J Graph Databases or Vector J (any of the two ).Graph DB (neo4j) or Vector Store (ElasticSearch, Redis)[nice to have] Starburst, RESTful Endpoints, API, SQL, PostgreSQL, UI/UX, Jenkins, Agile",Remote,08/15/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Machine Learning Engineer with Generative AI,PETADATA,https://www.dice.com/job-detail/fb0f728c-b3ab-4f90-9916-1f661be629ae,"Job Title: Machine Learning Engineer with Generative AI Location: Las Vegas, NV - REMOTE EXPERIENCE: 12+ YRS Job Type: W2/C2C PETADATA is currently hiring for the position of Machine Learning Engineer with Generative AI for one of their clients. Job Overview: We seek a forward-thinking Machine Learning Engineer with a deep focus on Generative AI technologies within the Azure ecosystem. This pivotal role is dedicated to pioneering AI-driven solutions, mainly to deploy a state-of-the-art chatb","Las Vegas, Nevada",08/14/2025,Today,"Full-time, Contract, Third Party",,Easy Apply,Applied
Google Cloud Platform Site Reliable Engineer (SRE),ASCII Group LLC,https://www.dice.com/job-detail/74a0a751-3f49-4497-9de6-15e5d97cdc98,"Google Cloud Platform Site Reliable Engineer (SRE) - Atlanta, GA / Onsite- 12 Months Please find below job description and let me know if you are interested Job Title: Google Cloud Platform Site Reliable Engineer (SRE) - Location: Atlanta, GA/ Onsite Duration: 12 Months 6+ years of experience in systems engineering, platform support, DevOps, or site reliability roles. Strong familiarity with Google Cloud Platform (Google Cloud Platform) services, especially BigQuery, Cloud Logging, IAM, and S","Atlanta, Georgia",08/15/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Business Analyst,Vedasoft Inc,https://www.dice.com/job-detail/cc7fd08d-1ffe-482e-9143-acaee1847f28,"Role: Business Analyst Location: Troy. MI - Hybrid Duration: 6months Contract Atleast 4 years recent exp in retail industry Understand and hold the responsibility for all business functionality being delivered by the development team Responsibilities: Work closely with the client BA's and understand the unattended retail business Understand the specific business behavior of the existing retail administrative software Understand the interplay between administrative software, the terminals, speci","Troy, Michigan",08/13/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Data Scientist / Simulation Modeler,TekShapers,https://www.dice.com/job-detail/728e3ea0-702f-4aa6-bf12-c3413386de53,"Position: Data Scientist / Simulation Modeler Location: Remote Duration: 6 Months Job Details: We are seeking a highly analytical and technically skilled Data Scientist / Simulation Modeler to join our digital and data science team. This role will focus on developing and maintaining simulation models that mimic our pharmaceutical supply chain, helping to identify bottlenecks and optimize operations through data-driven insights. Key Responsibilities Collaborate with stakeholders to understand",Michigan,08/13/2025,Today,"Third Party, Contract",$DOE,Easy Apply,Applied
Python Developer/ AWS Python Data Engineer,Aroha Technologies,https://www.dice.com/job-detail/f4c926de-f158-46af-aa26-85dc3bedf0f3,"Job Title: AWS Python Engineer Location: Reston, VA (Onsite/Hybrid as required) Employment Type: Full-Time Salary Max - $120,000/Annum + Benefits Overview: We are seeking a highly skilled AWS Python Engineer with deep expertise in AWS to join our team in Reston, VA. The ideal candidate will be responsible for designing, building, and optimizing data pipelines and solutions on AWS, leveraging Python for data transformation, automation, and integration. Key Responsibilities: Develop and main","Reston, Virginia",08/15/2025,Today,Full-time,$$120K/Annum + benefits,Easy Apply,Applied
Sr. Staff Software Engineer,VC5 Consulting,https://www.dice.com/job-detail/cfde6ed1-06b4-450c-9eb8-146be8bd3dd9,"We are seeking a Senior Staff Software Engineer to play a key role in our digital transformation. The ideal candidate will be a technical leader, driving innovation across our software suite and leading the charge on AI initiatives. This role offers the chance to make a significant impact by shaping technical strategy, mentoring a talented team, and ensuring the delivery of high-quality, compliant solutions. Key Responsibilities Design and define scalable, secure software architectures for a sui","Houston, Texas",08/14/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
"Urgent Role :: Informatica MDM Developer at Owings Mills, MD","Sysmind, LLC",https://www.dice.com/job-detail/389430f8-2ed2-41b7-8fe1-fb97ec8696ec,"Hello My name is Ray and I work as a Sr. Technical Recruiter with Sysmind. We have been a trusted partner to Fortune 500 clients for over 25 years, helping bridge critical staffing gaps with top industry talent. We are currently seeking a Informatica MDM Developer to join our team for an exciting project. Job Details: Job Title: Informatica MDM Developer Location: Owings Mills, MD (Local candidates) Duration: 6+ months with possible extension Job Description: 8+ years of experience in impl","Owings Mills, Maryland",08/13/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Sr Data Analyst,Dia Software Solutions,https://www.dice.com/job-detail/7101724b-4016-485a-a8b1-cdac72105952,"Hi, Greetings from DIA SOFTWARE SOLUTIONS LLC! We reaching out about an exciting Direct client opportunity with one of our clients. Please review the requirements and let me know if you are interested in this position? Direct client Req:: Need Sr Data Analyst VA Hybrid PLEASE SEND THE RESUMES TO SKUMAR AT DIASOFTWARESOLUTIONS DOT COM ! Job Description: The Data Analyst II with the Professional Services Procurement Office will be an important member of the negotiations team to analyze data and p","Hybrid in Richmond, Virginia",08/12/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
"Senior Front-End Developer with React & Next.js, JavaScript /Typescript (Web Focus, Full-Stack Mindset)-Onsite -Atlanta GA-need only locals and 12+ Years- Must need F2F interview",Keylent,https://www.dice.com/job-detail/e7082555-4ff2-4238-87b4-fcee8adc4201,"Senior Front-End Developer React & Next.js -Atlanta,GA- Senior Front-End Developer React & Next.js (Web Focus, Full-Stack Mindset) 1 Lead and 2 Developer positions Location: Atlanta, GA (Onsite) We are seeking Senior Front-End Developers skilled in React and Next.js, who can develop high-quality web applications and contribute to mission-critical projects from day one. This role requires a full-stack mindset, although your primary responsibility will be front-end development. Key Responsibiliti","Atlanta, Georgia",08/12/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Sr. Data Engineer with Unity Catalog,TechClub Inc.,https://www.dice.com/job-detail/fe242457-05ec-4b7f-ba5c-c9414f36cd9f,"Core skills Collaborate with cross-functional teams to support data governance using Databricks Unity Catalog Need to coordinate with Offshore 10-12+ years of experience in data engineering or a related field Expertise with programming languages such as Python/PySpark, SQL, or Scala * Experience working in a cloud environment (Azure preferred) with strong understanding of cloud data architecture . Hands-on experience with Databricks Cloud Data Platforms Required. -Should have experience migratin","Hybrid in Seattle, Washington",08/12/2025,Today,Contract,$70 - $80,Easy Apply,Applied
Gen AI / ML Engineer,Dexian DISYS,https://www.dice.com/job-detail/80bb6a6c-d5cd-4d9b-a3c3-cc86c3e45014,"Job Title: Gen AI/ML Engineer / Data Scientist Location: Jersey City, NJ [OR] Boston, MA [OR] Tampa, FL [OR] Coppell/Dallas, TX ( Choose Any 1 ) Hybrid: 3 days Onsite & 2 days REMOTE Duration: 6+ Months (CONTRACT TO HIRE) Description: Looking for a hands-on AI/ML Engineer to join our dynamic Technology Research and Innovation team, where you'll play a pivotal role in spearheading AI initiatives and innovation. As an AI/ML Engineer, you will play a pivotal role in designing, developing, and deplo","Jersey City, New Jersey",08/14/2025,Today,"Full-time, Contract",$70.00 - $75.00 per hour,Easy Apply,Applied
Senior Machine Learning Engineer - MLOps & Platform Engineering,Myticas LLC,https://www.dice.com/job-detail/fd06c459-777e-4e8d-b151-38485bc6faa2,"We're currently seeking a seasoned Machine Learning Engineer who thrives at the intersection of data science, engineering, and operations. This role is ideal for someone who has not only mastered the craft of building and scaling ML solutions, but also knows how to put them into production, and keep them running smoothly. What You'll Be Doing: The role is a mix of MLOps, platform development, and hands-on model engineering. You'll be responsible for designing automated workflows that take ML mod","Remote or Toronto, Ontario",08/12/2025,Today,Contract,,Easy Apply,Applied
Data Analyst - W2 Position,Valcan IT Inc,https://www.dice.com/job-detail/44b34e1a-a219-4661-a89b-14824c0a5c0c,"Job Role: Data Analyst - W2 Position Location: Okemos, MI (Hybrid) Experience: 8+ Years Collect, clean, and organize data from various sources to ensure accuracy and consistency.Analyze large datasets to identify trends, patterns, and insights that support business decisions.Create reports, dashboards, and visualizations using tools like Power BI, Tableau, or Excel.Collaborate with cross-functional teams to define data requirements and reporting needs.Interpret data and communicate findings clea","Hybrid in Okemos, Michigan",08/15/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
AI/ML Architect,Source Code Technologies LLC,https://www.dice.com/job-detail/5dad8adf-5b67-4250-8a56-d15087442133,"AI/ ML Architect Location :Northbrook, IL ( 100% onsite. No exceptions. Exceptional candidates can work 2 days a week from home) Duration 6 Months Interviews Immediate. Must-Have Skills: Microsoft Azure ML Architecting Experience 40% weightage Microsoft Azure AI Architecting Experience 40% weightage Microsoft Azure DevOps Architecting Experience 20% weightage This is a Hybrid role (3 days onsite) Northbrook, IL Must-Have Skills: Microsoft Azure ML Architecting Experience 40% weightageMicrosoft","Northbrook, Illinois",08/13/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
FULLTIME : AI/ML Ops Engineer,Conch Technologies,https://www.dice.com/job-detail/dedc65b6-d7b9-4eba-a908-48abea571c06,"Greetings Title: MLOps Engineer Location: Austin, TX OR Sunnyvale, CA Rtto:Onsite Position ( 5 days a week Onsite ) Full time /contract Job Summary For this role, we are looking for ML Ops Engineer with Kubernetes and Python. Experience Required: 6+ years of experience in ML Ops with strong knowledge in Kubernetes, Python, MongoDB and AWS Technical skills: Python, Kubernetes, Mongo DB, Microservices, AWS SOLR ML operations, CI/CD pipelines, LLM Good understanding of Apache SOLR Proficient wi","Sunnyvale, California",08/15/2025,Today,Contract,,Easy Apply,Applied
Healthcare Data Engineer,"TekLeaders, Inc",https://www.dice.com/job-detail/ef743da4-d9d7-405a-a76b-65ccb1680548,"Role: Healthcare Data Engineer Location: NYC, NY | Tampa, FL - Remote Position Summary The Senior Data Engineer designs and leads scalable data architectures and pipelines to support analytics and business intelligence. This role focuses on data optimization, workflow automation, and ensuring reliable data operations in a cloud-based environment. Minimum Qualifications 12+ years of IT experience, with 5+ years in: Python, PySpark, and SQL for big data processing Data lakes (Iceberg format),","Remote or New York, New York",08/12/2025,Today,"Full-time, Part-time, Contract, Third Party",,Easy Apply,Applied
Software Engineer,Cosmic-I LLC DBA Northern Base,https://www.dice.com/job-detail/ac92c2e2-0c73-404a-9366-26db812f57ae,"Software Engineer Engagement Type: Hybrid schedule (Tues-Thurs) required Work Location: CA Burbank Job Responsibilities / Typical Day in the Role Architect & Evolve the POD s Technical Solution Define and evolve architecture aligned to our organization s platform and enterprise patterns, emphasizing modularity, composability, and scalability. Design and implement service boundaries, integration strategies, and APIs leveraging modern architectural approaches (e.g., event-driven, microservices, s","Hybrid in Burbank, California",08/12/2025,Today,Contract,$60 - $85,Easy Apply,Applied
Lead CCAI Architect,Clover Solutions LLC,https://www.dice.com/job-detail/774cd453-bdc7-4f67-9ce2-8d97a85163ff,"Role: Lead CCAI Architect Location: Remote Job Description: Wipro is an innovative leader in consulting field, specializing in advanced technologies and cutting-edge solutions. We are looking for a highly skilled and experienced Lead CCAI (Contact Center AI) Architect to join our dynamic team. This role offers the opportunity to work with the latest in AI-driven technologies to shape the future of contact centers and customer service experiences. Job Description:We are seeking a Lead CCAI Archi",Remote,08/15/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Data Engineer-AI/ML pipelines focus,Esvee Technologies Inc,https://www.dice.com/job-detail/8e1cbc79-5723-4700-adb0-b697f0e30e39,"AI/ML pipelines focus 5+ years of experience designing and maintaining large scale data pipelines for AI/ML workloads. Strong in python and sql with experience in distributes processing frameworks (spark, Databricks)",Remote,08/15/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst,COOLSOFT,https://www.dice.com/job-detail/a1652bcd-6643-405c-b2f0-7d15fe93492b,". DIRECT CLIENT REQUIREMENT Deliverables:(1) Creating themes/epics/user stories/acceptance criteria according to Agency standards.(2) Convert existing use cases to actionable user stories/epics/acceptance criteria in Jira.(3) Analyze existing process documentation and document potential opportunities to enhance operational effectiveness and efficiency.(4) Support development and implementation of various initiatives. Candidate Skills, Qualifications & Experience Required: 3-5 years of experienc","Austin, Texas",08/18/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Jr Software Engineer,"Acadia Technologies, Inc.",https://www.dice.com/job-detail/cfab8318-37fa-4e13-bcdb-2d4c75b67e36,"Technical Skills:Programming Languages:A strong grasp of one or more popular languages like Java, Python, C++, or JavaScript is essential. Data Structures and Algorithms:Understanding fundamental data structures (arrays, linked lists, trees, etc.) and algorithms (sorting, searching, etc.) is crucial for writing efficient code. Databases:Familiarity with databases, both relational (SQL) and NoSQL, is important for managing and retrieving data. Version Control:Proficiency in using version contr","Huntsville, Alabama",08/13/2025,Today,Full-time,"$60,000 - $80,000",Easy Apply,Applied
Lead Engineer,System One,https://www.dice.com/job-detail/befa8450-0cb8-40c6-9f81-04b9853152b2,"Job Title: Lead Engineer Industry: Aerospace Company Overview: System One is partnering with our client in search of a Lead Engineer. Join a dynamic team, where innovation meets regulatory excellence in the aviation industry. As a leader in our field, we pride ourselves on our commitment to quality and safety, ensuring every product and service meets the highest standards. Position Summary: We are seeking a technically proficient and organized Lead Engineer with a robust background in avionics s","Owasso, Oklahoma",08/12/2025,Today,Full-time,,Easy Apply,Applied
Data Analyst- W2 Role- Inperson Interview,Pull Skill Technologies,https://www.dice.com/job-detail/0ecc05f9-2575-4350-860d-21804b67898c,"Role: Data Analyst Location: McLean VA- onsite 5 days per week (In Person Interview) Duration: 6-12 months Job Details: Location: McLean, VA (on-site, M F)Experience Required: 5+ years Key Skills: Business requirements & PRS documentation analysisCloud migration experience highly preferredStrong transformation project experienceETL code and SQL query experienceUNIX familiarityDevelopment experience preferred (Python, Shell scripting, etc.) Additional Notes: Client highlighted the need for cand","McLean, Virginia",08/15/2025,Today,Contract,$40 - $50,Easy Apply,Applied
Technical Business Analyst,SES,https://www.dice.com/job-detail/bded4ad6-38e6-4c5a-8480-7ef1c741574c,"Top 5 Technical Skills: Analyst for backend / DataWrite User Stories from EPICs, and flush out / create EPICS as neededSalesforceStrong financial background in Portfolio Business, Record Keeping, Financial Services, etc.401k Reporting and other financial regulatory experienceTop 3 Soft Skills: Self Starter, Great Communications and OrganizationAbility to ask probing questions until details are understoodDriven and not shy away from deadlines, milestone and handle pressure of deadlinesRecord keep",Remote,08/13/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Software Engineer,Reveille Technologies,https://www.dice.com/job-detail/7f2d4c83-2192-455e-892d-064e5125791b,"Skills (soft - analyst capabilities, JIRA, Product owner, Business area of specialty etc) Bachelor s degree in computer science, Information Systems, or related field (or equivalent experience). Minimum of 5 years of experience in a technical or analytical role. Proven ability to independently manage small to medium-sized projects. Experience supporting mission-critical enterprise systems. Strong problem-solving and analytical skills; able to evaluate complex technical issues. Effective communic","Carlisle, Pennsylvania",08/14/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Staff C++ Software Engineer,Ranger Technical Resources,https://www.dice.com/job-detail/ebd8a20c-2bec-4e6a-9235-530c2b3939ec,"C++ Staff Engineer #2483 Remote in USA Position Summary: Our partner, a leading SaaS provider of unified IT operations solutions designed to simplify and automate the management of IT infrastructure, is looking for a Staff C++ Engineer to join their team. You will design, develop, and maintain native C++ applications that integrate with a wide range of platform solutions driving automation, scalability, and seamless user experiences across IT infrastructure. You ll collaborate closely with cross",Remote,08/13/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Mechanical Engineer,C-Vision Inc.,https://www.dice.com/job-detail/8701ab6c-8435-4f39-8004-4196343d38c5,"Mechanical Engineer Looking for Entry Level Candidates from Mechanical BackgroundThis is a Entry level roleAthens, GA/Comer, GAContract role$20/hr on W2 All Inc","Comer, Georgia",08/12/2025,Today,Contract,$20 - $20,Easy Apply,Applied
Machine Learning Engineer,Stefanini,https://www.dice.com/job-detail/b95072af-9f43-496a-9572-6c0b094db6da,"Stefanini Group is hiring! Stefanini is looking for a Machine Learning Engineer, Dearborn, MI (Onsite) For quick apply, please reach out Saurabh Kapoor at / We are seeking an experienced Machine Learning Engineer to design, implement, and maintain robust analytics pipeline solutions. These solutions will support the analysis, modeling, and prediction of upstream and downstream auction prices, directly benefiting the Business and Sales Planning Analytics (BSPA) Used Vehicle Analytics team and its","Dearborn, Michigan",08/13/2025,Today,Contract,$64 - $69 /hr,Easy Apply,Applied
Azure Infrastructure SME with Terraform - Onsite (NOT Data Engineer),"CNET Global Solutions, INC",https://www.dice.com/job-detail/b542fa37-63f2-4714-a16d-2a23967d847f,"Azure Expert with Terraform @ Detroit, MI for 12+ Months contract Onsite Job Description : Expert in core concepts of CSP (Azure). Expertise in Terraform, Ansible, Packer, and Open Policy Agent to create complex infrastructure deployments. Relevant experience of 4 to 5 years in Terraform coding is a MUST. Basic OS scripting skills (e.g., Python, Bash, PowerShell) for automation Foundational knowledge of shared services (e.g., Identity, Firewalls, Certificates, Secrets) Introductory understanding","Detroit, Michigan",08/15/2025,Today,"Full-time, Contract, Third Party",$DOE,Easy Apply,Applied
Lead Data Engineer with Strong Healthcare Experience. (visa independent only),CA-One Tech Cloud Inc.,https://www.dice.com/job-detail/05b79a1a-ea6c-421c-93b1-3a9dabeb1219,"Position Summary The Senior Data Engineer designs and leads scalable data architectures and pipelines to support analytics and business intelligence. This role focuses on data optimization, workflow automation, and ensuring reliable data operations in a cloud-based environment. Minimum Qualifications 8+ years of IT experience, with 5+ years in: Python, PySpark, and SQL for big data processing Data lakes (Iceberg format), ETL (Informatica), and data quality AWS services: S3, Glue, Redshift, Lambd","Remote or Hybrid in New York, New York",08/13/2025,Today,"Contract, Third Party",$50 - $60,Easy Apply,Applied
Sr. Business Analyst,Sriven Systems Inc.,https://www.dice.com/job-detail/168a014f-283f-4320-b7b3-671f81e00621,Looking for a BA with at least 5+ years of experience and Healthcare or PBM domain experience. This BA must have Value Stream Mapping (VSM) experience. Top Desired Skills: 1) Healthcare Business Analyst/ Business Process Analyst (strongly prefer PBM experience) 5+ years 2) Strong collaboration/facilitation skills (looking for someone to dig in and own space) 3) MUST have experience with Value Stream Mapping (VSM) Nice to Haves: JiraVisioConfluence,Remote,08/18/2025,Today,Contract,$35 - $45,Easy Apply,Applied
Lead Azure Data Engineer (No third party and locals only),"Fourth Technologies, Inc.",https://www.dice.com/job-detail/128a83fe-0d79-4fba-8c01-16bd64c70be2,"No third party Only local candidates Position : Lead Azure Data Engineer Location: Irving, TX (3 days onsite required) Support Engagement Lead Data Platform (Azure & Databricks) Role Overview: We are seeking a strong Data Engineering Lead with support engagement experience to manage and enhance a Data Platform built on Azure and Databricks. This role requires a hands-on leader who can stabilize, optimize, and mature platform operations through structured processes and automation. Qualificatio","Irving, Texas",08/15/2025,Today,Contract,Up to $60,Easy Apply,Applied
Senior Data Engineer,Analytics Solutions,https://www.dice.com/job-detail/a04c99f7-c7a4-4988-bbbb-d189465bf8dd,"Job Title: Senior Data Engineer Location: 100% Remote - Contractor roles -Washington, DC Duration: Long Term Contract Responsibilities Support a data product track.Work with data analyst.Work on day-to-day operations - on rotation basis, 6pm 6am (not that often though).Infrastructure upgrades, any special projects etc.. MUST HAVEs: 5-10 + years Exp.Ab Initio developer role with AWS Tech stackAb Initio CDCHadoopHelp with design.Team player and hit the ground running from day 1.On call support",Remote,08/14/2025,Today,Contract,$60 - $70,Easy Apply,Applied
"Immediate Hiring : Release Train Engineer (RTE) - Woonsocket, RI (Remote Local candidates only)",Shiro Technologies,https://www.dice.com/job-detail/73cfdf59-5505-4db0-9b9d-951f6d3e038f,"We are seeking a Release Train Engineer (RTE) for a large, cross-functional program, responsible for ensuring the efficient flow of value and continuous improvement across multiple Agile teams. The ideal candidate will have a deep understanding of SAFe principles, exceptional communication skills, and a proven ability to lead and motivate teams without direct authority. Key Responsibilities: Facilitate Program Execution: Lead the execution of Program Increments (PIs), including facilitating PI P",Remote,08/15/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Collibra Data Engineer,Data Capital Inc,https://www.dice.com/job-detail/3a9abb80-8d07-4a10-8d2b-36424b12db14,"Key Responsibilities Design, implement, and maintain metadata management and data governance frameworks using Collibra. Collaborate with internal teams and clients to gather requirements and deliver governance-driven solutions. Support enterprise-level initiatives for data access control, security, and classification. Integrate Collibra capabilities with Azure-native services to solve governance use cases. Work with cross-functional teams to ensure best practices in governance are consistently a","Hybrid in Washington, District of Columbia",08/12/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Data Scientist with Gen AI,INNOVIT USA INC,https://www.dice.com/job-detail/bdde3297-9fa9-4179-85c7-08a03fe17d66,"Hiring: W2 Candidates Only Location: USA Visa: Open to any visa type with valid work authorization in the USA Experience Required: 6 to 12 years Level: Mid to Lead positions Key Responsibilities Data Analysis & Modeling: Analyze large datasets to identify patterns and trends, developing predictive models using ML algorithms like regression, classification, and clustering. AI Model Development: Design, train, and deploy AI models, including natural language processing (NLP) systems, computer visi","Salem, Oregon",08/18/2025,Today,"Full-time, Part-time, Third Party, Contract",,Easy Apply,Applied
Snowflake Data Engineer & Reporting Developer,Intellect Tech Solutions LLC,https://www.dice.com/job-detail/138cc1b2-172d-437d-883a-11eeee52d8a9,"Hi,Hope you are doing well.Please find the below JD and let me know your interest at your earliest convenience. Snowflake Data Engineer & Reporting Developer Boston, MA (Hybrid) Position Summary The BEST Program Data Engineer & Reporting Developer with experience in Snowflake and reporting platform migrations will work with a Team comprised of BEST Program staff, agency business and technical SMEs and the new solution system integrator (SI) and product vendor to support the migration of legacy","Hybrid in Boston, Massachusetts",08/12/2025,Today,"Contract, Third Party",Up to $70,Easy Apply,Applied
Data Scientist,BayOne Solutions,https://www.dice.com/job-detail/15011d32-947c-4743-951e-7a72c77988c6,"Hi, Title: Data Scientist Location : Sunnyvale CA or Bentonville AR (HYBRID Role) Duration : : 6+months with possible extension Responsibilities: Strategic Data Analysis: Manage and deliver intricate data analysis projects from start to finish.Advanced Modeling: Develop, implement, and validate advanced statistical and machine learning models to address complex business problems.Data Strategy & Innovation: Contribute to the development and execution of the overall data strategy for the team an","Hybrid in Sunnyvale, California",08/13/2025,Today,"Third Party, Contract",$60 - $70,Easy Apply,Applied
"GEN AI Architect in Plano, TX (onsite)",TekisHub Consulting Services,https://www.dice.com/job-detail/afd7d838-2db7-4cc1-8e3d-9816f306582c,"Job Summary: We are seeking a highly skilled GEN AI Architect with extensive experience in designing and deploying AI powered agents and architectures. The ideal candidate will have a strong background in large language models (LLMs) and a proven track record of implementing scalable AI solutions that align with business objectives. This role requires a blend of technical expertise, strategic thinking, and excellent communication skills to collaborate effectively with cross functional teams. Re","Plano, Texas",08/14/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Technical Business Analyst,Ranger Technical Resources,https://www.dice.com/job-detail/8b3037c4-f51f-458d-a853-0b01d90a385e,"Technical Business Analyst #2539 Position Summary: This is a product-focused opportunity within a fast-growing operator of field-service and retail platforms, where in-house technology drives real-world operations at scale. As Technical Business Analyst you will play a key role in supporting the delivery of custom-built software systems, translating ideas into developer-ready requirements, aligning teams, and improving delivery across a growing portfolio of internal tools and customer-facing ap",Florida,08/14/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
AI Solutions Architect - Aspire,KE Staffing,https://www.dice.com/job-detail/f019ea5f-65aa-468a-8381-8425151bc79d,"Must have experience with Microsoft Azure and/or Microsoft Azure OpenAI / Azure Foundry.NET 9, Microsoft Semantic Kernel, and .NET AspireAI",Remote,08/13/2025,Today,Contract,$80+,Easy Apply,Applied
AI Engineer,"E-Solutions, Inc.",https://www.dice.com/job-detail/980b5d59-0920-4e29-a6c8-397275393eaf,"Job Title: AI Engineer Location: Charlotte, NC 28262 (100% onsite) Duration: Long term Job Description: Data Engineer & AI Engineer with 5-7 years of experience. Solid understanding of Data Engineering skills using SQL, Python, Spark, Vertica SQL and any other data transformation tools . Hands-on working experience with Generative AI patterns and frameworks (like Langchain/ LangGraph, Autogen, Goodle ADK, Llama Index, CrewAI, SmolAgents), LLMs (like Llama, Google Gemini, OpenAI etc.) and vecto","Charlotte, North Carolina",08/15/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Data Analyst,Rose International,https://www.dice.com/job-detail/5ca188f2-a8a6-4ac0-98b1-bc3fe9fa8d02,"Date Posted: 08/12/2025 Hiring Organization: Rose International Position Number: 486842 Industry: Government/Staffing Job Title: Data Analyst Job Location: Richmond, VA, USA, 23219 Work Model: Hybrid Work Model Details: This position requires on-site 2-3 days a week Shift: 8 to 5 EST Employment Type: Temporary FT/PT: Full-Time Estimated Duration (In months): 13 Min Hourly Rate($): 40.00 Max Hourly Rate($): 45.00 Must Have Skills/Attributes: Data Analysis, Design, Presentations Experien","Hybrid in Richmond, Virginia",08/13/2025,Today,Full-time,USD 40.00 per hour,Easy Apply,Applied
Data Engineer,PlumGravity,https://www.dice.com/job-detail/32488861-a6b1-421a-93d4-e788587cf161,"Bachelor's degree in Computer Science, Information Systems, or a related fieldMinimum 10 years of experience in ETL development, database design, and data engineeringHands-on experience with ETL tools such as Informatica, SSIS, or othersSolid understanding of data modeling, normalization, and relational database conceptsFamiliarity with cloud platforms (Azure) and hybrid data environmentsStrong proficiency in Microsoft SQL Server (T-SQL, stored procedures, performance tuning)Strong analytical an","Hybrid in Washington, District of Columbia",08/12/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Remote .NET Core API Engineer,Primary Talent Partners,https://www.dice.com/job-detail/a49ed5fb-85cc-4125-a458-cef4aba458c3,"Primary Talent Partners has a new contract opening for a Remote .NET Core API Engineer with our healthcare client based out Milwaukee WI. Please only apply if you are able to work directly on our W2 (no c2c or sponsorship) Pay: $70.00 - $77.00/hr; W2 contract, no PTO, no Benefits. ACA-compliant supplemental package available for enrollment.Hours: must be able to work 8am-4pm CSTLocation: REMOTETItle: Software Engineer - .NET Core API ExpertDescription: This role involves performing standard sof","Remote or Hybrid in Milwaukee, Wisconsin",08/13/2025,Today,Contract,$70 - $77 hr,Easy Apply,Applied
